NtCreateFile,Ntdll.dll,1103
NtDeleteFile,Ntdll.dll,1104
NtDeviceIoControlFile,Ntdll.dll,1105
NtOpenDirectoryObject,Ntdll.dll,1106
NtOpenFile,Ntdll.dll,1107
NtQueryAttributesFile,Ntdll.dll,1108
NtQueryDirectoryFile,Ntdll.dll,1109
NtQueryFullAttributesFile,Ntdll.dll,1110
NtQueryInformationFile,Ntdll.dll,1111
NtReadFile,Ntdll.dll,1112
NtSetInformationFile,Ntdll.dll,1113
NtWriteFile,Ntdll.dll,1114
GetUserNameA,Advapi32,1115
GetUserNameW,Advapi32,1115
GetUserNameExA,Advapi32.dll,1116
GetUserNameExW,Advapi32.dll,1116
ReadCabinetState,Shell32.dll,1117
SHGetFolderPathW,Shell32.dll,1118
SHGetSpecialFolderLocation,Shell32.dll ,1119
NetGetJoinInformation,NetAPI32.dll,1120
NetUserGetInfo,NetAPI32.dll,1121
NetUserGetLocalGroups,NetAPI32.dll,1122
NetUserGetLocalGroups,NetAPI32.dll,1122
HttpOpenRequestA,Wininet.dll,1123
HttpOpenRequestW,Wininet.dll,1123
HttpQueryInfoA,Wininet.dll,1124
HttpSendRequestA,Wininet.dll,1125
HttpSendRequestW,Wininet.dll,1125
InternetCloseHandle,Wininet.dll,1126
InternetConnectA,Wininet.dll,1127
InternetConnectW,Wininet.dll,1127
InternetCrackUrlA,Wininet.dll,1128
InternetCrackUrlW,Wininet.dll,1128
InternetGetConnectedStateExA,Wininet.dll,1129
InternetSetOptionA,Wininet.dll,1130
InternetSetStatusCallback,Wininet.dll,1131
GetAddrInfoW,Ws2_32.dll,1132
WSAConnect,Ws2_32.dll,1133
getaddrinfo,Ws2_32.dll,1134
CreateProcessInternalW,Kernel32.dll,1135
NtAllocateVirtualMemory,Ntdll.dll,1136
NtCreateProcess,Ntdll.dll,1137
NtCreateProcessEx,Ntdll.dll,1138
NtCreateSection,Ntdll.dll,1139
NtCreateThread,Ntdll.dll,1140
NtCreateThreadEx,Ntdll.dll,1141
NtCreateUserProcess,Ntdll.dll,1142
NtFreeVirtualMemory,Ntdll.dll,1143
NtGetContextThread,Ntdll.dll,1144
NtMakePermanentObject,Ntdll.dll,1145
NtMakeTemporaryObject,Ntdll.dll,1146
NtMapViewOfSection,Ntdll.dll,1147
NtOpenProcess,Ntdll.dll,1148
NtOpenSection,Ntdll.dll,1149
NtOpenThread,Ntdll.dll,1150
NtProtectVirtualMemory,Ntdll.dll,1151
NtQueueApcThread,Ntdll.dll,1152
NtReadVirtualMemory,Ntdll.dll,1153
NtResumeThread,Ntdll.dll,1154
NtSetContextThread,Ntdll.dll,1155
NtSuspendThread,Ntdll.dll,1156
NtTerminateProcess,Ntdll.dll,1157
NtTerminateThread,Ntdll.dll,1158
NtUnmapViewOfSection,Ntdll.dll,1159
NtWriteVirtualMemory,Ntdll.dll,1160
ShellExecuteExW,Shell32.dll,1161
NtCreateKey,Ntdll.dll,1162
NtDeleteKey,Ntdll.dll,1163
NtDeleteValueKey,Ntdll.dll,1164
NtEnumerateValueKey,Ntdll.dll,1165
NtLoadKey,Ntdll.dll,1166
NtLoadKey2,Ntdll.dll,1167
NtLoadKeyEx,Ntdll.dll,1168
NtOpenKeyEx,Ntdll.dll,1169
NtQueryMultipleValueKey,Ntdll.dll,1170
NtRenameKey,Ntdll.dll,1171
NtReplaceKey,Ntdll.dll,1172
NtSaveKey,Ntdll.dll,1173
NtSaveKeyEx,Ntdll.dll,1174
CreateServiceW,Advapi32.dll,1175
DeleteService,Advapi32.dll,1176
EnumServicesStatusW,Advapi32.dll,1177
StartServiceW,StartServiceW,1178
NtCreateMutant,Ntdll.dll,1179
NtDelayExecution,Ntdll.dll,1180
NtQuerySystemTime,Ntdll.dll,1181
CertControlStore,Crypt32.dll,1073
CertCreateCertificateContext,Crypt32.dll,1074
CertOpenStore,Crypt32.dll,1075
CertOpenSystemStoreA,Crypt32.dll,1076
CertOpenSystemStoreW,Crypt32.dll,1076
CryptAcquireContextA,Crypt32.dll,1077
CryptAcquireContextW,Crypt32.dll,1077
CryptCreateHash,Crypt32.dll,1078
CryptDecrypt,Crypt32.dll,1079
CryptEncrypt,Crypt32.dll,1080
CryptExportKey,Crypt32.dll,1081
CryptGenKey,Crypt32.dll,1082
CryptHashData,Crypt32.dll,1083
CryptDecodeMessage,Crypt32.dll,1084
CryptDecodeObjectEx,Crypt32.dll,1085
CryptDecryptMessage,Crypt32.dll,1086
CryptEncryptMessage,Crypt32.dll,1087
CryptHashMessage,Crypt32.dll,1088
CryptProtectData,Crypt32.dll,1089
CryptProtectMemory,Crypt32.dll,1090
CryptUnprotectData,Crypt32.dll,1091
CryptUnprotectMemory,Crypt32.dll,1092
GetFileInformationByHandleEx,Kernel32.dll,1093
GetFileSizeEx,Kernel32.dll,1094
GetSystemWindowsDirectoryA,Kernel32.dll,1095
GetSystemWindowsDirectoryW,Kernel32.dll,1095
GetVolumeNameForVolumeMountPointW,Kernel32.dll,1096
GetVolumePathNameW,Kernel32.dll,1097
GetVolumePathNamesForVolumeNameW,Kernel32.dll,1098
MoveFileWithProgressW,Kernel32.dll,1099
SetFileInformationByHandle,Kernel32.dll,1100
SetFilePointerEx,Kernel32.dll,1101
NtCreateDirectoryObject,Ntdll.dll,1102
NtCreateFile,Ntdll.dll,1103
NtDeleteFile,Ntdll.dll,1104
NtDeviceIoControlFile,Ntdll.dll,1105
NtOpenDirectoryObject,Ntdll.dll,1106
NtOpenFile,Ntdll.dll,1107
NtQueryAttributesFile,Ntdll.dll,1108
NtQueryDirectoryFile,Ntdll.dll,1109
NtQueryFullAttributesFile,Ntdll.dll,1110
NtQueryInformationFile,Ntdll.dll,1111
NtReadFile,Ntdll.dll,1112
NtSetInformationFile,Ntdll.dll,1113
NtWriteFile,Ntdll.dll,1114
GetUserNameA,Advapi32,1115
GetUserNameW,Advapi32,1115
GetUserNameExA,Advapi32.dll,1116
GetUserNameExW,Advapi32.dll,1116
ReadCabinetState,Shell32.dll,1117
SHGetFolderPathW,Shell32.dll,1118
SHGetSpecialFolderLocation,Shell32.dll ,1119
NetGetJoinInformation,NetAPI32.dll,1120
NetUserGetInfo,NetAPI32.dll,1121
NetUserGetLocalGroups,NetAPI32.dll,1122
NetUserGetLocalGroups,NetAPI32.dll,1122
HttpOpenRequestA,Wininet.dll,1123
HttpOpenRequestW,Wininet.dll,1123
HttpQueryInfoA,Wininet.dll,1124
HttpSendRequestA,Wininet.dll,1125
HttpSendRequestW,Wininet.dll,1125
InternetCloseHandle,Wininet.dll,1126
InternetConnectA,Wininet.dll,1127
InternetConnectW,Wininet.dll,1127
InternetCrackUrlA,Wininet.dll,1128
InternetCrackUrlW,Wininet.dll,1128
InternetGetConnectedStateExA,Wininet.dll,1129
InternetSetOptionA,Wininet.dll,1130
InternetSetStatusCallback,Wininet.dll,1131
GetAddrInfoW,Ws2_32.dll,1132
WSAConnect,Ws2_32.dll,1133
getaddrinfo,Ws2_32.dll,1134
CreateProcessInternalW,Kernel32.dll,1135
NtAllocateVirtualMemory,Ntdll.dll,1136
NtCreateProcess,Ntdll.dll,1137
NtCreateProcessEx,Ntdll.dll,1138
NtCreateSection,Ntdll.dll,1139
NtCreateThread,Ntdll.dll,1140
NtCreateThreadEx,Ntdll.dll,1141
NtCreateUserProcess,Ntdll.dll,1142
NtFreeVirtualMemory,Ntdll.dll,1143
NtGetContextThread,Ntdll.dll,1144
NtMakePermanentObject,Ntdll.dll,1145
NtMakeTemporaryObject,Ntdll.dll,1146
NtMapViewOfSection,Ntdll.dll,1147
NtOpenProcess,Ntdll.dll,1148
NtOpenSection,Ntdll.dll,1149
NtOpenThread,Ntdll.dll,1150
NtProtectVirtualMemory,Ntdll.dll,1151
NtQueueApcThread,Ntdll.dll,1152
NtReadVirtualMemory,Ntdll.dll,1153
NtResumeThread,Ntdll.dll,1154
NtSetContextThread,Ntdll.dll,1155
NtSuspendThread,Ntdll.dll,1156
NtTerminateProcess,Ntdll.dll,1157
NtTerminateThread,Ntdll.dll,1158
NtUnmapViewOfSection,Ntdll.dll,1159
NtWriteVirtualMemory,Ntdll.dll,1160
ShellExecuteExW,Shell32.dll,1161
NtCreateKey,Ntdll.dll,1162
NtDeleteKey,Ntdll.dll,1163
NtDeleteValueKey,Ntdll.dll,1164
NtEnumerateValueKey,Ntdll.dll,1165
NtLoadKey,Ntdll.dll,1166
NtLoadKey2,Ntdll.dll,1167
NtLoadKeyEx,Ntdll.dll,1168
NtOpenKeyEx,Ntdll.dll,1169
NtQueryMultipleValueKey,Ntdll.dll,1170
NtRenameKey,Ntdll.dll,1171
NtReplaceKey,Ntdll.dll,1172
NtSaveKey,Ntdll.dll,1173
NtSaveKeyEx,Ntdll.dll,1174
CreateServiceW,Advapi32.dll,1175
DeleteService,Advapi32.dll,1176
EnumServicesStatusW,Advapi32.dll,1177
StartServiceW,StartServiceW,1178
NtCreateMutant,Ntdll.dll,1179
NtDelayExecution,Ntdll.dll,1180
NtQuerySystemTime,Ntdll.dll,1181
